posted_date,company_name,job_title,salary,position_level,qualification,years_of_experience,job_type,job_specialisation,industry,company_size
Posted 12 hours ago,FatHopes Energy,Usahawan Hijau (Pemandu Lori),,Not Specified,Not Specified,,Full-Time,"Others,General Work",Oil / Gas / Petroleum,51 - 200 Employees
Posted 12 hours ago,PLB Engineering Berhad,Operator,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Maintenance",Construction / Building / Engineering,1 - 50 Employees
Posted on 2-Mar-22,Intel,Planning Analyst,,Not Specified,Not Specified,,Contract,"Services,Logistics/Supply Chain",Semiconductor/Wafer Fabrication,More than 5000 Employees
Posted on 11-Mar-22,FINOMAX SDN. BHD.,Kitchen Helper,,Not Specified,Not Specified,,Full-Time,"Hotel/Restaurant,Food/Beverage/Restaurant",Food & Beverage / Catering / Restaurant,1 - 50 Employees
Posted 12 hours ago,Lam Research,Assembler 2,,Not Specified,Not Specified,,,"Engineering,Electrical",,
Posted on 11-Mar-22,FINOMAX SDN. BHD.,Cafe Crew,,Not Specified,Not Specified,,Full-Time,"Hotel/Restaurant,Food/Beverage/Restaurant",Food & Beverage / Catering / Restaurant,1 - 50 Employees
Posted on 11-Mar-22,WAN CHENG PLASTIC INDUSTRIES SDN. BHD.,Operator,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Manufacturing / Production,
Posted on 1-Mar-22,Hospital Lam Wah Ee,ASSISTANT STOREKEEPER,,Not Specified,Not Specified,,Full-Time,"Services,Logistics/Supply Chain",Healthcare / Medical,1001 - 2000 Employees
Posted on 11-Mar-22,Faeth Asia Pacific,Welder / Fitter,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Manufacturing / Production,51 - 200 Employees
Posted 12 hours ago,HENG HUAT RESORUCES GROUP BERHAD,Personal Driver,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",,
Posted on 9-Mar-22,Season Malaysia Manufacturing,Production Operator (EMS),,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Manufacturing / Production,51 - 200 Employees
Posted on 11-Mar-22,NYC TECHNOLOGY SOLUTIONS SDN. BHD.,Operator,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Manufacturing / Production,
Posted on 11-Mar-22,Nuko Marketing,General Clerk,,Not Specified,Not Specified,,Full-Time,"Arts/Media/Communications,Arts/Creative Design",Advertising / Marketing / Promotion / PR,1 - 50 Employees
Posted on 12-Mar-22,Dell,"Senior Analyst, Global D&CP Transition",,Not Specified,Not Specified,,,"Manufacturing,Purchasing/Material Mgmt",Computer/Information Technology (Hardware),2001 - 5000 Employees
Posted on 9-Mar-22,WESTLITE DORMITORY (BUKIT MINYAK),HOSTEL RESIDENT ADVISOR,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Maintenance",Consulting (Business & Management),51 - 200 Employees
Posted on 11-Mar-22,Wonway Manufacturing,Production Operator,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Manufacturing / Production,51 - 200 Employees
Posted on 6-Mar-22,LONGCANE INDUSTRIES,SALES COORDINATOR,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Manufacturing / Production,51 - 200 Employees
Posted on 24-Feb-22,Intel,PSG Customer Operations Support,,Not Specified,Not Specified,,,"Services,Logistics/Supply Chain",Semiconductor/Wafer Fabrication,More than 5000 Employees
Posted on 5-Mar-22,99 Speed Mart,Supervisor(Penang),,Not Specified,Not Specified,,Full-Time,"Sales/Marketing,Retail Sales",General & Wholesale Trading,More than 5000 Employees
Posted on 22-Feb-22,UCHI OPTOELECTRONIC,Production Supervisor,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Electrical & Electronics,201 - 500 Employees
Posted on 5-Mar-22,Unipipes,Operator,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Manufacturing / Production,201 - 500 Employees
Posted on 4-Mar-22,Honeywell,Sr Manufacturing Technician,,Not Specified,Not Specified,,,"Manufacturing,Manufacturing",Telecommunication,201 - 500 Employees
Posted on 23-Feb-22,SF METAL,QA EXECUTIVE,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Manufacturing / Production,1 - 50 Employees
Posted on 23-Feb-22,Wah Seng Industry,OPERATOR,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Quality Assurance",Manufacturing / Production,201 - 500 Employees
Posted on 25-Feb-22,Showa Denko Materials (Malaysia) Sdn. Bhd.,OPERATOR,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Manufacturing / Production,51 - 200 Employees
Posted on 23-Feb-22,Flex,Program Management/Quote,,Not Specified,Not Specified,,Full-Time,"Accounting/Finance,General/Cost Accounting",Electrical & Electronics,1 - 50 Employees
Posted on 23-Feb-22,Update Paper Sdn. Bhd.,MACHINE OPERATOR,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Manufacturing / Production,1 - 50 Employees
Posted on 23-Feb-22,Wah Seng Industry,Operator,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Manufacturing / Production,201 - 500 Employees
Posted on 1-Mar-22,ISE SOLUTIONS (M) SDN. BHD.,Supervisor,,Not Specified,Not Specified,,Full-Time,"Services,Customer Service",Accounting / Audit / Tax Services,1 - 50 Employees
Posted on 16-Feb-22,All Happy,Factory Worker,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",General & Wholesale Trading,51 - 200 Employees
Posted on 18-Feb-22,KHENG HWA PAPER PRODUCTS SDN. BHD.,Pengeluaran Operator,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Printing / Publishing,51 - 200 Employees
Posted on 24-Feb-22,PRODELCON,Trainee Machinist (Manufacturing Operator),,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Manufacturing / Production,201 - 500 Employees
Posted on 23-Feb-22,SWE ELECTRICAL ENGINEERING,Wireman,,Not Specified,Not Specified,,Full-Time,"Services,Armed Forces",Electrical & Electronics,1 - 50 Employees
Posted on 17-Feb-22,Ninja Van,Customer Service Agent (Outbound),,Not Specified,Not Specified,,Contract,"Services,Customer Service",Food & Beverage / Catering / Restaurant,1 - 50 Employees
Posted on 23-Feb-22,Update Paper Sdn. Bhd.,Machine Operator,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Manufacturing / Production,1 - 50 Employees
Posted on 24-Feb-22,PRODELCON,CNC Machinists (Milling / Turning),,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Manufacturing / Production,201 - 500 Employees
Posted on 23-Feb-22,PEN-CLASSIC INDUSTRIES,Documentation Executive,,Not Specified,Not Specified,,Full-Time,"Admin/Human Resources,Clerical/Administrative Support",Manufacturing / Production,51 - 200 Employees
Posted on 24-Feb-22,Fuciphagus Agritech,Operator Pengeluaran,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Manufacturing / Production,51 - 200 Employees
Posted on 23-Feb-22,GDT,production operator,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Manufacturing / Production,51 - 200 Employees
Posted on 19-Feb-22,TS Tonson Marketing,Furniture Lorry Driver Colleague,,Not Specified,Not Specified,,Full-Time,"Others,General Work",Manufacturing / Production,1 - 50 Employees
Posted on 17-Feb-22,JIE YU METAL,General Worker,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Manufacturing / Production,1 - 50 Employees
Posted on 18-Feb-22,Percetakan Konta,DTP,,Not Specified,Not Specified,,Full-Time,"Arts/Media/Communications,Arts/Creative Design",Manufacturing / Production,51 - 200 Employees
Posted on 21-Feb-22,CHEMLITE INDUSTRIES SDN. BHD.,Operator,,Not Specified,Not Specified,,Full-Time,"Engineering,Electronics",General & Wholesale Trading,51 - 200 Employees
Posted on 20-Feb-22,EC GLASS AND ALUMINIUM SDN BHD,General Worker,,Not Specified,Not Specified,,Full-Time,"Others,General Work",Construction / Building / Engineering,
Posted on 20-Feb-22,Update Paper Sdn. Bhd.,LORRY DRIVER,,Not Specified,Not Specified,,Full-Time,"Services,Logistics/Supply Chain",Manufacturing / Production,1 - 50 Employees
Posted on 16-Feb-22,SF METAL,GENERAL CLERK(CHINESE),,Not Specified,Not Specified,,Full-Time,"Manufacturing,Purchasing/Material Mgmt",Manufacturing / Production,1 - 50 Employees
Posted on 18-Feb-22,E-RED HOTEL SDN. BHD.,Company Driver,,Not Specified,Not Specified,,Full-Time,"Services,Logistics/Supply Chain",Hotel / Hospitality,1 - 50 Employees
Posted on 19-Feb-22,Ixora Hotel Penang,Food & Beverage Attendant,,Not Specified,Not Specified,,Full-Time,"Hotel/Restaurant,Food/Beverage/Restaurant",Hotel / Hospitality,51 - 200 Employees
Posted on 19-Feb-22,SAFE TRUCK SDN. BHD.,Customer Service,,Not Specified,Not Specified,,Full-Time,"Services,Customer Service",Accounting / Audit / Tax Services,1 - 50 Employees
Posted on 20-Feb-22,CG GLOBAL PROFASTEX MANUFACTURING,REPAIRER OR DEBUG TECHINICIAN,,Not Specified,Not Specified,,Full-Time,"Engineering,Electronics",Manufacturing / Production,1001 - 2000 Employees
Posted on 18-Feb-22,E-RED HOTEL SDN. BHD.,Company Driver,,Not Specified,Not Specified,,Full-Time,"Services,Logistics/Supply Chain",Hotel / Hospitality,1 - 50 Employees
Posted on 23-Feb-22,DEXCOM (MALAYSIA) SDN. BHD.,Calibration Technician 2,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Manufacturing / Production,2001 - 5000 Employees
Posted on 16-Feb-22,ESSENCE FURNITURE SDN. BHD.,Storekeeper,,Not Specified,Not Specified,,Full-Time,"Services,Logistics/Supply Chain",Manufacturing / Production,1 - 50 Employees
Posted on 22-Feb-22,UCHI ELECTRONIC,Operator,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Electrical & Electronics,201 - 500 Employees
Posted on 4-Mar-22,Continental Automotive Components Malaysia,Store Assistant,,Not Specified,Not Specified,,Full-Time,"Others,General Work",Manufacturing / Production,1001 - 2000 Employees
Posted 12 hours ago,ISE SOLUTIONS,Juruteknik (Senior),,Not Specified,Not Specified,,Contract,"Engineering,Electrical",,
Posted on 5-Mar-22,Western Digital,"Senior Supervisor, Operations",,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Electrical & Electronics,2001 - 5000 Employees
Posted on 13-Mar-22,POLYPLAS,Tool & Die Maker,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Manufacturing / Production,201 - 500 Employees
Posted 13 hours ago,North Talents Consulting,Business Development Manager,,Not Specified,Not Specified,,Full-Time,"Admin/Human Resources,Top Management",,
Posted 12 hours ago,FOTIEN INDUSTRIAL,"Factory Operator (Location: Jitra, Kedah)",,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",,
Posted 13 hours ago,Great Eastern MY,"• Associate, Business Development (Penang Branch) -GEGM",,Not Specified,Not Specified,,Full-Time,"Accounting/Finance,Banking/Financial",,
Posted 13 hours ago,GST FINE FOODS,PRODUCTION OPERATOR,,Not Specified,Not Specified,,Full-Time,"Services,Logistics/Supply Chain",Consumer Products / FMCG,1 - 50 Employees
Posted on 2-Mar-22,Prestige Dynamics Industries,STORE HAND,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Purchasing/Material Mgmt",Manufacturing / Production,201 - 500 Employees
Posted 12 hours ago,Lam Research,Product Change Analyst 4,,Not Specified,Not Specified,,,"Services,Logistics/Supply Chain",,
Posted 12 hours ago,SYARIKAT S DIN,SECURITY,,Not Specified,Not Specified,,Full-Time,"Sales/Marketing,Retail Sales",Retail / Merchandise,More than 5000 Employees
Posted on 8-Mar-22,Continental Automotive Components Malaysia,Store Assistant,,Not Specified,Not Specified,,Contract,"Hotel/Restaurant,Food/Beverage/Restaurant",Manufacturing / Production,1001 - 2000 Employees
Posted on 8-Mar-22,JA Solar Malaysia,Production Operator,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Manufacturing / Production,1001 - 2000 Employees
Posted 12 hours ago,GS Paperboard & Packaging Sdn Bhd,Production Technician,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Manufacturing / Production,1001 - 2000 Employees
Posted on 10-Mar-22,QUANTERM LOGISTICS,Sales Manager,,Not Specified,Not Specified,,Full-Time,"Sales/Marketing,Telesales/Telemarketing",Transportation / Logistics,501 - 1000 Employees
Posted on 11-Mar-22,Dynamic Frank,Technical Coordinator,,Not Specified,Not Specified,,Full-Time,"Manufacturing,Manufacturing",Manufacturing / Production,51 - 200 Employees
Posted on 13-Mar-22,CITY ZONE EXPRESS,Workshop Assistant,,Not Specified,Not Specified,,Full-Time,"Engineering,Mechanical",Transportation / Logistics,51 - 200 Employees
Posted on 11-Mar-22,ZB SECURITY SERVICES,BUSINESS DEVELOPMENT,,Not Specified,Not Specified,,Full-Time,"Building/Construction,Civil/Construction",Security / Law Enforcement,1 - 50 Employees
Posted on 12-Mar-22,Dell,Care APCJ Planner,,Not Specified,Not Specified,,,"Sales/Marketing,Marketing/Business Dev",Computer/Information Technology (Hardware),2001 - 5000 Employees
Posted on 17-Feb-22,Mondelez Malaysia Sdn Bhd,Production/Technical Operator,"MYR 1,500 - MYR 2,500",Non-Executive,"Primary/Secondary School/O Level, Professional Certificate, Diploma, Advanced/Higher/Graduate Diploma",,Full-Time,"Manufacturing,Manufacturing",Consumer Products / FMCG,501 - 1000 Employees
Posted on 15-Feb-22,Flex,Planner Scheduler - (WD128060),,Senior Executive,"Bachelor's Degree, Post Graduate Diploma, Professional Degree",,Full-Time,"Manufacturing,Purchasing/Material Mgmt",Manufacturing / Production,More than 5000 Employees
Posted on 4-Mar-22,UNISYNC SDN BHD,Operator pengeluaran,"MYR 1,200 - MYR 1,680",Entry Level,Primary/Secondary School/O Level,1 year,Full-Time,"Manufacturing,Manufacturing",Manufacturing / Production,1 - 50 Employees
Posted on 16-Feb-22,EB Frozen Food Sdn Bhd,Planning Assistant Manager,"MYR 4,500 - MYR 6,000",Manager,"Bachelor's Degree, Post Graduate Diploma, Professional Degree",8 years,Full-Time,"Manufacturing,Purchasing/Material Mgmt",Food & Beverage / Catering / Restaurant,1001 - 2000 Employees
Posted on 19-Feb-22,Plexus Manufacturing Sdn Bhd,Program Management Executive ( 2-5 Years Experiences) -Based Penang,,Senior Executive,"Bachelor's Degree, Post Graduate Diploma, Professional Degree",5 years,Full-Time,"Manufacturing,Purchasing/Material Mgmt",Electrical & Electronics,More than 5000 Employees
Posted on 3-Mar-22,Citigroup Malaysia,"MYS CTSM PG - AVP, Cash and Trade Processing - (22448012)",,Senior Manager,"Bachelor's Degree, Post Graduate Diploma, Professional Degree",,Full-Time,"Accounting/Finance,Banking/Financial",Banking / Financial Services,2001 - 5000 Employees
Posted on 2-Mar-22,Smith & Associates Malaysia Sdn Bhd,Sales Manager/ Senior Sales Representative,,Senior Executive,"Diploma, Advanced/Higher/Graduate Diploma, Bachelor's Degree, Post Graduate Diploma, Professional Degree, Master's Degree",5 years,Full-Time,"Sales/Marketing,Retail Sales",Electrical & Electronics,501 - 1000 Employees
Posted on 22-Feb-22,PBA Systems (Pg) Sdn. Bhd.,Customer Service,,Junior Executive,Not Specified,2 years,Full-Time,"Services,Customer Service",General & Wholesale Trading,1 - 50 Employees
Posted on 13-Feb-22,Watson's Personal Care Stores Sdn. Bhd.,Warehouse Supervisor,,Junior Executive,"Primary/Secondary School/O Level, Diploma, Advanced/Higher/Graduate Diploma",2 years,Full-Time,"Services,Logistics/Supply Chain",Retail / Merchandise,1001 - 2000 Employees
Posted on 15-Feb-22,Flex,Material Analyst - (WD128247),,Senior Executive,"Bachelor's Degree, Post Graduate Diploma, Professional Degree",,Full-Time,"Manufacturing,Purchasing/Material Mgmt",Manufacturing / Production,More than 5000 Employees
Posted on 14-Feb-22,DHL Supply Chain (Malaysia) Sdn Bhd,Transport Coordinator,"MYR 1,500 - MYR 2,500",Entry Level,"Diploma, Advanced/Higher/Graduate Diploma, Bachelor's Degree, Post Graduate Diploma, Professional Degree",,"Full-Time, Contract","Services,Logistics/Supply Chain",Transportation / Logistics,501 - 1000 Employees
Posted on 18-Feb-22,Shipco Transport Sdn. Bhd.,Customer Service Coordinator,"MYR 2,000 - MYR 2,500",Junior Executive,"Primary/Secondary School/O Level, Diploma, Advanced/Higher/Graduate Diploma",1 year,Full-Time,"Services,Customer Service",Transportation / Logistics,51 - 200 Employees
Posted on 3-Mar-22,Pentas Flora Sdn Bhd (Member of EXSIM Group of Companies),Business Development Executive,,Senior Executive,"Diploma, Advanced/Higher/Graduate Diploma, Bachelor's Degree, Post Graduate Diploma, Professional Degree",3 years,Full-Time,"Sales/Marketing,Marketing/Business Dev",Oil / Gas / Petroleum,201 - 500 Employees
Posted on 19-Feb-22,Monitor ERP System Sdn Bhd,Customer Support Analyst – Manufacturing/Purchase/Sales (Junior & Senior),,Senior Executive,"Diploma, Advanced/Higher/Graduate Diploma, Bachelor's Degree, Post Graduate Diploma, Professional Degree",5 years,Full-Time,"Manufacturing,Purchasing/Material Mgmt",Computer / Information Technology (Software),51 - 200 Employees
Posted on 28-Feb-22,B. Braun Medical Industries Sdn. Bhd.,Technician - Housekeeping,,Non-Executive,"Diploma, Advanced/Higher/Graduate Diploma",5 years,Full-Time,"Engineering,Environmental",Healthcare / Medical,More than 5000 Employees
Posted on 28-Feb-22,Company Confidential,Production Data Entry,,Junior Executive,Not Specified,2 years,Full-Time,"Manufacturing,Manufacturing",,
Posted on 1-Mar-22,Flex,Assistant Program Manager - Prai,,Manager,"Bachelor's Degree, Post Graduate Diploma, Professional Degree",7 years,Full-Time,"Sales/Marketing,Marketing/Business Dev",Manufacturing / Production,More than 5000 Employees
Posted on 3-Mar-22,Micron Memory Malaysia Sdn Bhd,Test Process & NPI Manager,,Manager,"Bachelor's Degree, Post Graduate Diploma, Professional Degree, Master's Degree",10 years,Full-Time,"Engineering,Electronics",Semiconductor/Wafer Fabrication,1001 - 2000 Employees
Posted on 19-Feb-22,Jabil Circuit Sdn Bhd,Production Planner (Fresh Graduate),,Junior Executive,"Bachelor's Degree, Post Graduate Diploma, Professional Degree",1 year,Full-Time,"Manufacturing,Purchasing/Material Mgmt",Electrical & Electronics,More than 5000 Employees
